MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:106588	Lag3	lymphocyte-activation gene 3	6		positive regulation of natural killer cell mediated cytotoxicity	regulates a function/process that happens in natural killer cell		IMP	MGI:2176269 	J:32509 	
MGI:96745	Lamp1	lysosomal-associated membrane protein 1	8		positive regulation of natural killer cell degranulation			ISO	P11279 	J:164563 	
MGI:96745	Lamp1	lysosomal-associated membrane protein 1	8		positive regulation of natural killer cell mediated cytotoxicity			ISO	P11279 	J:164563 	
MGI:1098776	Lbp	lipopolysaccharide binding protein	2		innate immune response			IBA	PTN002471180 	J:265628 	
MGI:1098776	Lbp	lipopolysaccharide binding protein	2		innate immune response			IMP		J:139341 	
MGI:1098776	Lbp	lipopolysaccharide binding protein	2		positive regulation of respiratory burst involved in inflammatory response			IMP		J:43514 	
MGI:96756	Lck	lymphocyte protein tyrosine kinase	4		innate immune response			IBA	PTN002521528 	J:265628 	
MGI:96757	Lcn2	lipocalin 2	2		innate immune response			IMP		J:106079 	
MGI:104663	Lep	leptin	6		regulation of natural killer cell mediated cytotoxicity			ISO	P41159 	J:164563 	
MGI:96778	Lgals3	lectin, galactose binding, soluble 3	14		innate immune response			IEA	KW-0399 	J:60000 	
MGI:109496	Lgals9	lectin, galactose binding, soluble 9	11		negative regulation of natural killer cell degranulation			IMP		J:197208 	
MGI:109496	Lgals9	lectin, galactose binding, soluble 9	11		positive regulation of innate immune response	happens in lung,happens in spleen,happens in macrophage,happens at the same time as positive regulation of defense response to bacterium		IMP	Q8VIM0 	J:166066 	
MGI:1891468	Lgr4	leucine-rich repeat-containing G protein-coupled receptor 4	2		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1340044	Lrp8	low density lipoprotein receptor-related protein 8, apolipoprotein e receptor	4		regulation of innate immune response			IMP		J:266110 	
MGI:1914320	Lsm14a	LSM14A mRNA processing body assembly factor	7		positive regulation of type I interferon-mediated signaling pathway			IDA		J:186390 	
MGI:96837	Ltf	lactotransferrin	9		innate immune response			ISO	P02788 	J:164563 	
MGI:96837	Ltf	lactotransferrin	9		innate immune response in mucosa			ISO	P02788 	J:164563 	
MGI:96885	Ly9	lymphocyte antigen 9	1		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1321404	Ly86	lymphocyte antigen 86	13		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1341909	Ly96	lymphocyte antigen 96	1		innate immune response			IEA	IPR039217 	J:72247 	
MGI:1341909	Ly96	lymphocyte antigen 96	1		innate immune response			IEA	KW-0399 	J:60000 	
MGI:107470	Lyar	Ly1 antibody reactive clone	5		innate immune response			IEA	KW-0399 	J:60000 	
MGI:107470	Lyar	Ly1 antibody reactive clone	5		negative regulation of innate immune response			ISO	Q9NX58 	J:164563 	
MGI:96892	Lyn	LYN proto-oncogene, Src family tyrosine kinase	4		innate immune response			IBA	PTN002521528 	J:265628 	
MGI:107448	Lyst	lysosomal trafficking regulator	13		natural killer cell mediated cytotoxicity			ISO	Q99698 	J:164563 	
MGI:2445027	Malt1	MALT1 paracaspase	18		innate immune response			IBA	PTN000501872 	J:265628 	
MGI:1346876	Map3k5	mitogen-activated protein kinase kinase kinase 5	10		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1346883	Map4k2	mitogen-activated protein kinase kinase kinase kinase 2	19		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1309998	Marco	macrophage receptor with collagenous structure	1		innate immune response			IEA	KW-0399 	J:60000 	
MGI:88492	Masp1	mannan-binding lectin serine peptidase 1	16		complement activation, lectin pathway			IBA	PTN000668948 	J:265628 	
MGI:88492	Masp1	mannan-binding lectin serine peptidase 1	16		complement activation, lectin pathway			IMP		J:134537 	
MGI:88492	Masp1	mannan-binding lectin serine peptidase 1	16		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1330832	Masp2	mannan-binding lectin serine peptidase 2	4		complement activation, lectin pathway			IBA	PTN000666064 	J:265628 	
MGI:1330832	Masp2	mannan-binding lectin serine peptidase 2	4		complement activation, lectin pathway		PR:Q91WP0-1	IDA		J:194457 	
MGI:1330832	Masp2	mannan-binding lectin serine peptidase 2	4		complement activation, lectin pathway			ISO	O00187 	J:164563 	
MGI:1330832	Masp2	mannan-binding lectin serine peptidase 2	4		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1298379	Matr3	matrin 3	18		activation of innate immune response			ISO	P43243 	J:164563 	
MGI:1298379	Matr3	matrin 3	18		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2444773	Mavs	mitochondrial antiviral signaling protein	2		activation of innate immune response			ISO	Q7Z434 	J:164563 	
MGI:2444773	Mavs	mitochondrial antiviral signaling protein	2		innate immune response			ISO	Q7Z434 	J:164563 	
MGI:2444773	Mavs	mitochondrial antiviral signaling protein	2		positive regulation of type I interferon-mediated signaling pathway			ISO	Q7Z434 	J:164563 	
MGI:96923	Mbl1	mannose-binding lectin (protein A) 1	14		complement activation, lectin pathway			IDA		J:98124 	
MGI:96923	Mbl1	mannose-binding lectin (protein A) 1	14		complement activation, lectin pathway			IGI	MGI:96924 	J:98124 	
MGI:96923	Mbl1	mannose-binding lectin (protein A) 1	14		complement activation, lectin pathway			ISO	RGD:3055 	J:155856 	
MGI:96923	Mbl1	mannose-binding lectin (protein A) 1	14		innate immune response			IEA	KW-0399 	J:60000 	
MGI:96924	Mbl2	mannose-binding lectin (protein C) 2	19		complement activation, lectin pathway			IDA		J:98124 	
MGI:96924	Mbl2	mannose-binding lectin (protein C) 2	19		complement activation, lectin pathway			IGI	MGI:96923 	J:98124 	
MGI:96924	Mbl2	mannose-binding lectin (protein C) 2	19		complement activation, lectin pathway			IMP	MGI:3577339 	J:98124 	
MGI:96924	Mbl2	mannose-binding lectin (protein C) 2	19		complement activation, lectin pathway			ISO	P11226 	J:73065 	
MGI:96924	Mbl2	mannose-binding lectin (protein C) 2	19		innate immune response			ISO	P11226 	J:164563 	
MGI:1915529	Mcoln2	mucolipin 2	3		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1100846	Med1	mediator complex subunit 1	11		positive regulation of interferon-gamma-mediated signaling pathway			IMP	MGI:2176946 MGI:3511276 	J:137108 	
MGI:1859396	Mefv	Mediterranean fever	16		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:1859396	Mefv	Mediterranean fever	16		response to interferon-gamma			ISO	O15553 	J:164563 	
MGI:1927165	Mettl3	methyltransferase like 3	14		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1927165	Mettl3	methyltransferase like 3	14		negative regulation of type I interferon-mediated signaling pathway			ISO	Q86U44 	J:164563 	
MGI:1342276	Mfap4	microfibrillar-associated protein 4	11		complement activation, lectin pathway			IBA	PTN001058127 	J:265628 	
MGI:1098644	Mfhas1	malignant fibrous histiocytoma amplified sequence 1	8		innate immune response			IMP		J:262346 	
MGI:1098644	Mfhas1	malignant fibrous histiocytoma amplified sequence 1	8		innate immune response			ISO	Q9Y4C4 	J:164563 	
MGI:1344333	Mid2	midline 2	X		innate immune response			ISO	Q9UJV3 	J:164563 	
MGI:96982	Mif	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	10		innate immune response			IEA	KW-0399 	J:60000 	
MGI:3718546	Mir511	microRNA 511	2		cellular response to interferon-gamma			IDA		J:196021 	
MGI:97009	Mmp2	matrix metallopeptidase 2	8		positive regulation of innate immune response		PR:P33434-2	IDA		J:187097 	
MGI:97005	Mmp12	matrix metallopeptidase 12	9		negative regulation of type I interferon-mediated signaling pathway			IMP		J:213232 	
MGI:97005	Mmp12	matrix metallopeptidase 12	9		positive regulation of type I interferon-mediated signaling pathway			IMP		J:213232 	
MGI:3780953	Mndal	myeloid nuclear differentiation antigen like	1		activation of innate immune response			IBA	PTN000258203 	J:265628 	
MGI:1333743	Mpeg1	macrophage expressed gene 1	19		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1913539	Mptx1	mucosal pentraxin 1	1		innate immune response			IBA	PTN000444388 	J:265628 	
MGI:3779286	Mptx2	mucosal pentraxin 2	1		innate immune response			IBA	PTN000444388 	J:265628 	
MGI:1195463	Mr1	major histocompatibility complex, class I-related	1		innate immune response			IEA	KW-0399 	J:60000 	
MGI:97142	Mrc1	mannose receptor, C type 1	2		cellular response to interferon-gamma			IDA		J:196021 	
MGI:1351642	Msrb1	methionine sulfoxide reductase B1	17		innate immune response			IMP		J:201326 	
MGI:99614	Mst1r	macrophage stimulating 1 receptor (c-met-related tyrosine kinase)	9		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1915600	Mul1	mitochondrial ubiquitin ligase activator of NFKB 1	4		negative regulation of innate immune response			ISO	Q969V5 	J:164563 	
MGI:1915600	Mul1	mitochondrial ubiquitin ligase activator of NFKB 1	4		negative regulation of type I interferon-mediated signaling pathway			ISO	Q969V5 	J:164563 	
MGI:97243	Mx1	MX dynamin-like GTPase 1	16		innate immune response			TAS		J:75870 	
MGI:97244	Mx2	MX dynamin-like GTPase 2	16		innate immune response			TAS		J:75870 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		induced systemic resistance			IMP	MGI:4421295 	J:221015 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		innate immune response			IBA	PTN000386853 	J:265628 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		type I interferon signaling pathway			ISO	Q99836 	J:164563 	
MGI:106612	Myo1c	myosin IC	11		cellular response to interferon-gamma			IDA		J:143718 	
MGI:107711	Myo1f	myosin IF	17		regulation of innate immune response	regulates a function/process that has the participant neutrophil		IMP	MGI:3664779 	J:113020 	
MGI:2667185	Myo18a	myosin XVIIIA	11		cellular response to interferon-gamma			IDA		J:143718 	
MGI:1298226	Naip2	NLR family, apoptosis inhibitory protein 2	13		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1298220	Naip5	NLR family, apoptosis inhibitory protein 5	13		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1298222	Naip6	NLR family, apoptosis inhibitory protein 6	13		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1343135	Ndufs4	NADH:ubiquinone oxidoreductase core subunit S4	13		innate immune response			IMP	MGI:3793713 	J:220851 	
MGI:97822	Nectin2	nectin cell adhesion molecule 2	7		positive regulation of natural killer cell mediated cytotoxicity			ISO	Q92692 	J:164563 	
MGI:97822	Nectin2	nectin cell adhesion molecule 2	7		positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target			IBA	PTN000589191 	J:265628 	
MGI:97822	Nectin2	nectin cell adhesion molecule 2	7		positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target			ISO	Q92692 	J:164563 	
MGI:97822	Nectin2	nectin cell adhesion molecule 2	7		susceptibility to natural killer cell mediated cytotoxicity			IBA	PTN000589191 	J:265628 	
MGI:97822	Nectin2	nectin cell adhesion molecule 2	7		susceptibility to natural killer cell mediated cytotoxicity			ISO	Q92692 	J:164563 	
MGI:2444070	Nlrc3	NLR family, CARD domain containing 3	16		negative regulation of innate immune response			IMP		J:209896 	
MGI:3036243	Nlrc4	NLR family, CARD domain containing 4	17		activation of innate immune response			IMP		J:112671 	
MGI:3036243	Nlrc4	NLR family, CARD domain containing 4	17		innate immune response			IEA	KW-0399 	J:60000 	
MGI:3612191	Nlrc5	NLR family, CARD domain containing 5	8		innate immune response			IMP		J:160362 	
MGI:3612191	Nlrc5	NLR family, CARD domain containing 5	8		innate immune response			ISO	Q86WI3 	J:164563 	
MGI:3612191	Nlrc5	NLR family, CARD domain containing 5	8		negative regulation of type I interferon-mediated signaling pathway			IBA	PTN002789281 	J:265628 	
MGI:3612191	Nlrc5	NLR family, CARD domain containing 5	8		negative regulation of type I interferon-mediated signaling pathway			IDA		J:160362 	
MGI:3612191	Nlrc5	NLR family, CARD domain containing 5	8		negative regulation of type I interferon-mediated signaling pathway			ISO	Q86WI3 	J:164563 	
MGI:3612191	Nlrc5	NLR family, CARD domain containing 5	8		positive regulation of interferon-gamma-mediated signaling pathway			ISO	Q86WI3 	J:164563 	
MGI:3612191	Nlrc5	NLR family, CARD domain containing 5	8		positive regulation of type I interferon-mediated signaling pathway			ISO	Q86WI3 	J:164563 	
MGI:2684861	Nlrp1a	NLR family, pyrin domain containing 1A	11		innate immune response			IEA	IPR033516 	J:72247 	
MGI:3582959	Nlrp1b	NLR family, pyrin domain containing 1B	11		antiviral innate immune response			ISO	Q9C000 	J:164563 	
MGI:3582959	Nlrp1b	NLR family, pyrin domain containing 1B	11		innate immune response			IEA	IPR033516 	J:72247 	
MGI:3582959	Nlrp1b	NLR family, pyrin domain containing 1B	11		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2653833	Nlrp3	NLR family, pyrin domain containing 3	11		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2141990	Nlrp6	NLR family, pyrin domain containing 6	7		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2675292	Nlrp9a	NLR family, pyrin domain containing 9A	7		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2675377	Nlrp9b	NLR family, pyrin domain containing 9B	7		innate immune response			IMP		J:243487 	
MGI:3028627	Nlrp9c	NLR family, pyrin domain containing 9C	7		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2444084	Nlrp10	NLR family, pyrin domain containing 10	7		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2429611	Nlrx1	NLR family member X1	9		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2429611	Nlrx1	NLR family member X1	9		negative regulation of innate immune response			IMP	MGI:5141085 	J:173995 	
MGI:1928368	Nmi	N-myc (and STAT) interactor	2		interferon-gamma-mediated signaling pathway			IEA	IPR033527 	J:72247 	
MGI:1928368	Nmi	N-myc (and STAT) interactor	2		negative regulation of innate immune response			IDA		J:205872 	
MGI:1928368	Nmi	N-myc (and STAT) interactor	2		negative regulation of innate immune response			ISO	Q13287 	J:164563 	
MGI:1928368	Nmi	N-myc (and STAT) interactor	2		positive regulation of innate immune response			IMP		J:298909 	
MGI:1341839	Nod1	nucleotide-binding oligomerization domain containing 1	6		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		innate immune response			ISO	Q9HC29 	J:164563 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		innate immune response in mucosa	has the participant ileum		IMP	MGI:3529594 	J:96035 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of innate immune response			IDA		J:170396 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of innate immune response	regulates a function/process that has the participant ileum		IMP	MGI:3529594 	J:96035 	
MGI:1855692	Nono	non-POU-domain-containing, octamer binding protein	X		activation of innate immune response			ISO	Q15233 	J:164563 	
MGI:1855692	Nono	non-POU-domain-containing, octamer binding protein	X		innate immune response			IEA	KW-0399 	J:60000 	
MGI:97361	Nos2	nitric oxide synthase 2, inducible	11		cellular response to interferon-gamma			IDA		J:155210 	
MGI:97374	Npy	neuropeptide Y	6		innate immune response			ISO	P01303 	J:164563 	
MGI:1352464	Nr1h4	nuclear receptor subfamily 1, group H, member 4	10		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2445095	Nrros	negative regulator of reactive oxygen species	16	NOT	innate immune response			IDA		J:264027 	
MGI:2180852	Oas2	2'-5' oligoadenylate synthetase 2	5		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2180852	Oas2	2'-5' oligoadenylate synthetase 2	5		type I interferon signaling pathway			IDA		J:248944 	
MGI:2180850	Oas3	2'-5' oligoadenylate synthetase 3	5		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2180849	Oasl1	2'-5' oligoadenylate synthetase-like 1	5		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1344390	Oasl2	2'-5' oligoadenylate synthetase-like 2	5		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1918898	Optn	optineurin	2		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2388363	Otop1	otopetrin 1	5		negative regulation of interferon-gamma-mediated signaling pathway			IMP		J:229138 	
MGI:1098801	Otud4	OTU domain containing 4	8		innate immune response			IEA	KW-0399 	J:60000 	
MGI:3577015	Otulin	OTU deubiquitinase with linear linkage specificity	15		innate immune response			IBA	PTN002133460 	J:265628 	
MGI:3577015	Otulin	OTU deubiquitinase with linear linkage specificity	15		innate immune response			ISO	Q96BN8 	J:164563 	
MGI:1338898	Padi4	peptidyl arginine deiminase, type IV	4		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1933117	Parp9	poly (ADP-ribose) polymerase family, member 9	16		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1933117	Parp9	poly (ADP-ribose) polymerase family, member 9	16		positive regulation of interferon-gamma-mediated signaling pathway			IBA	PTN002683667 	J:265628 	
MGI:1933117	Parp9	poly (ADP-ribose) polymerase family, member 9	16		positive regulation of interferon-gamma-mediated signaling pathway			IMP		J:242633 	
MGI:1933117	Parp9	poly (ADP-ribose) polymerase family, member 9	16		positive regulation of interferon-gamma-mediated signaling pathway			ISO	Q8IXQ6 	J:164563 	
MGI:1933117	Parp9	poly (ADP-ribose) polymerase family, member 9	16		regulation of response to interferon-gamma			ISO	Q8IXQ6 	J:164563 	
MGI:1919489	Parp14	poly (ADP-ribose) polymerase family, member 14	16		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1919489	Parp14	poly (ADP-ribose) polymerase family, member 14	16		negative regulation of interferon-gamma-mediated signaling pathway			IMP		J:242633 	
MGI:1919489	Parp14	poly (ADP-ribose) polymerase family, member 14	16		negative regulation of interferon-gamma-mediated signaling pathway			ISO	Q460N5 	J:164563 	
MGI:108202	Pcbp2	poly(rC) binding protein 2	15		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2443226	Pde12	phosphodiesterase 12	14		cellular response to interferon-gamma			ISO	Q6L8Q7 	J:164563 	
MGI:1345092	Pglyrp1	peptidoglycan recognition protein 1	7		innate immune response			IEA	IPR017331 	J:72247 	
MGI:1345092	Pglyrp1	peptidoglycan recognition protein 1	7		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2685266	Pglyrp3	peptidoglycan recognition protein 3	3		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2686324	Pglyrp4	peptidoglycan recognition protein 4	3		innate immune response			IEA	KW-0399 	J:60000 	
MGI:97572	Phb	prohibitin	11		antiviral innate immune response			ISO	P35232 	J:164563 	
MGI:102520	Phb2	prohibitin 2	6		antiviral innate immune response			ISO	Q99623 	J:164563 	
MGI:1098211	Pik3cd	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta	4		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2144613	Pik3r6	phosphoinositide-3-kinase regulatory subunit 5	11		regulation of natural killer cell mediated cytotoxicity			ISO	Q5UE93 	J:164563 	
MGI:2159342	Pja2	praja ring finger ubiquitin ligase 2	17		innate immune response			ISO	O43164 	J:164563 	
MGI:101842	Pla2g1b	phospholipase A2, group IB, pancreas	5		innate immune response in mucosa			ISO	P04054 	J:164563 	
MGI:1349661	Pla2g2f	phospholipase A2, group IIF	4		innate immune response			IEA	KW-0399 	J:60000 	
MGI:101899	Pla2g5	phospholipase A2, group V	4		positive regulation of antifungal innate immune response			IMP		J:147503 	
MGI:1333782	Pld3	phospholipase D family, member 3	7		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2144765	Pld4	phospholipase D family, member 4	12		innate immune response			IEA	KW-0399 	J:60000 	
MGI:893575	Plscr1	phospholipid scramblase 1	9		positive regulation of innate immune response			IMP		J:175192 	
MGI:893575	Plscr1	phospholipid scramblase 1	9		positive regulation of innate immune response			ISO	O15162 	J:164563 	
MGI:104662	Pml	promyelocytic leukemia	9		innate immune response			IDA		J:205675 	
MGI:104662	Pml	promyelocytic leukemia	9		innate immune response			ISO	P29590 	J:164563 	
MGI:2681836	Polr3a	polymerase (RNA) III (DNA directed) polypeptide A	14		innate immune response			ISO	O14802 	J:164563 	
MGI:1917678	Polr3b	polymerase (RNA) III (DNA directed) polypeptide B	10		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1917678	Polr3b	polymerase (RNA) III (DNA directed) polypeptide B	10		positive regulation of innate immune response			ISO	Q9NW08 	J:164563 	
MGI:1921664	Polr3c	polymerase (RNA) III (DNA directed) polypeptide C	3		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1921664	Polr3c	polymerase (RNA) III (DNA directed) polypeptide C	3		positive regulation of innate immune response			ISO	Q9BUI4 	J:164563 	
MGI:1914315	Polr3d	polymerase (RNA) III (DNA directed) polypeptide D	14		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1914315	Polr3d	polymerase (RNA) III (DNA directed) polypeptide D	14		positive regulation of innate immune response			ISO	P05423 	J:164563 	
MGI:1349452	Polr3e	polymerase (RNA) III (DNA directed) polypeptide E	7		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1924086	Polr3f	polymerase (RNA) III (DNA directed) polypeptide F	2		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1924086	Polr3f	polymerase (RNA) III (DNA directed) polypeptide F	2		positive regulation of innate immune response			ISO	Q9H1D9 	J:164563 	
MGI:1914736	Polr3g	polymerase (RNA) III (DNA directed) polypeptide G	13		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1914736	Polr3g	polymerase (RNA) III (DNA directed) polypeptide G	13		positive regulation of innate immune response			ISO	O15318 	J:164563 	
MGI:1926179	Polr3h	polymerase (RNA) III (DNA directed) polypeptide H	15		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1914255	Polr3k	polymerase (RNA) III (DNA directed) polypeptide K	2		innate immune response			IEA	KW-0399 	J:60000 	
MGI:97747	Pparg	peroxisome proliferator activated receptor gamma	6		negative regulation of interferon-gamma-mediated signaling pathway			ISO	P37231 	J:164563 	
MGI:107682	Ppp1r14b	protein phosphatase 1, regulatory inhibitor subunit 14B	19		innate immune response			IBA	PTN002700951 	J:265628 	
MGI:1914005	Ppp1r14bl	protein phosphatase 1, regulatory inhibitor subunit 14B like	1		innate immune response			IBA	PTN002700951 	J:265628 	
MGI:1914005	Ppp1r14bl	protein phosphatase 1, regulatory inhibitor subunit 14B like	1		innate immune response	has the participant macrophage		IMP		J:155125 	
MGI:1915107	Ppp6c	protein phosphatase 6, catalytic subunit	2		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1859638	Pqbp1	polyglutamine binding protein 1	X		activation of innate immune response			ISO	O60828 	J:164563 	
MGI:1859638	Pqbp1	polyglutamine binding protein 1	X		innate immune response			IEA	KW-0399 	J:60000 	
MGI:99655	Prdm1	PR domain containing 1, with ZNF domain	10		innate immune response			IEA	KW-0399 	J:60000 	
MGI:99523	Prdx1	peroxiredoxin 1	4		natural killer cell mediated cytotoxicity			IMP	MGI:2670538 	J:84677 	
MGI:99879	Prkd1	protein kinase D1	12		innate immune response			IEA	KW-0399 	J:60000 	
MGI:104779	Prkdc	protein kinase, DNA activated, catalytic polypeptide	16		activation of innate immune response			ISO	P78527 	J:164563 	
MGI:104779	Prkdc	protein kinase, DNA activated, catalytic polypeptide	16		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1913895	Pspc1	paraspeckle protein 1	14		activation of innate immune response			ISO	Q8WXF1 	J:164563 	
MGI:1913895	Pspc1	paraspeckle protein 1	14		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1321396	Pstpip1	proline-serine-threonine phosphatase-interacting protein 1	9		innate immune response			IEA	KW-0399 	J:60000 	
MGI:95481	Ptk2	PTK2 protein tyrosine kinase 2	15		innate immune response			IBA	PTN002521528 	J:265628 	
MGI:104908	Ptk2b	PTK2 protein tyrosine kinase 2 beta	14		innate immune response			IBA	PTN002521528 	J:265628 	
MGI:99683	Ptk6	PTK6 protein tyrosine kinase 6	2		innate immune response			IBA	PTN002521528 	J:265628 	
MGI:97806	Ptpn2	protein tyrosine phosphatase, non-receptor type 2	18		negative regulation of interferon-gamma-mediated signaling pathway			IMP		J:197518 	
MGI:97806	Ptpn2	protein tyrosine phosphatase, non-receptor type 2	18		negative regulation of type I interferon-mediated signaling pathway			IMP		J:115366 J:197518 	
MGI:97806	Ptpn2	protein tyrosine phosphatase, non-receptor type 2	18		negative regulation of type I interferon-mediated signaling pathway			ISO	P17706 	J:164563 	
MGI:96055	Ptpn6	protein tyrosine phosphatase, non-receptor type 6	6		natural killer cell mediated cytotoxicity			IMP	MGI:1856073 	J:6485 	
MGI:104641	Ptx3	pentraxin related gene	3		innate immune response			IBA	PTN002930852 	J:265628 	
MGI:104641	Ptx3	pentraxin related gene	3		innate immune response			ISO	P26022 	J:164563 	
MGI:1931465	Pycard	PYD and CARD domain containing	7		activation of innate immune response			IMP		J:146958 	
MGI:1931465	Pycard	PYD and CARD domain containing	7		activation of innate immune response			ISO	Q9ULZ3 	J:164563 	
MGI:1931465	Pycard	PYD and CARD domain containing	7		innate immune response			IEA	IPR033516 	J:72247 	
MGI:1931465	Pycard	PYD and CARD domain containing	7		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2442295	Rab7b	RAB7B, member RAS oncogene family	1		cellular response to interferon-gamma			IDA		J:143718 	
MGI:1098586	Rab11fip5	RAB11 family interacting protein 5 (class I)	6		cellular response to interferon-gamma			IDA		J:143718 	
MGI:894284	Rab12	RAB12, member RAS oncogene family	17		cellular response to interferon-gamma			IDA		J:143718 	
MGI:102789	Rab20	RAB20, member RAS oncogene family	8		cellular response to interferon-gamma			IDA		J:143718 	
MGI:1861441	Rab27a	RAB27A, member RAS oncogene family	9		natural killer cell degranulation			IMP	MGI:1856656 	J:111253 	
MGI:1917084	Rab43	RAB43, member RAS oncogene family	6		cellular response to interferon-gamma			IDA		J:143718 	
MGI:109432	Raet1b	retinoic acid early transcript beta	10		susceptibility to natural killer cell mediated cytotoxicity	has the participant T cell		IDA		J:82077 	
MGI:1861032	Raet1d	retinoic acid early transcript delta	10		natural killer cell mediated cytotoxicity			IDA		J:63053 	
MGI:1918910	Rarres2	retinoic acid receptor responder (tazarotene induced) 2	6		antifungal innate immune response			ISO	Q99969 	J:164563 	
MGI:1918910	Rarres2	retinoic acid receptor responder (tazarotene induced) 2	6		innate immune response			IBA	PTN001031401 	J:265628 	
MGI:1918910	Rarres2	retinoic acid receptor responder (tazarotene induced) 2	6		innate immune response			ISO	Q99969 	J:164563 	
MGI:1314635	Rasgrp1	RAS guanyl releasing protein 1	2		positive regulation of natural killer cell mediated cytotoxicity			ISO	O95267 	J:164563 	
MGI:1929092	Rbm14	RNA binding motif protein 14	19		activation of innate immune response			ISO	Q96PK6 	J:164563 	
MGI:1929092	Rbm14	RNA binding motif protein 14	19		innate immune response			IEA	KW-0399 	J:60000 	
MGI:97897	Rel	reticuloendotheliosis oncogene	11		innate immune response			IBA	PTN000652441 	J:265628 	
MGI:103290	Rela	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	19		innate immune response			IBA	PTN000652441 	J:265628 	
MGI:103289	Relb	avian reticuloendotheliosis viral (v-rel) oncogene related B	7		innate immune response			IBA	PTN000652441 	J:265628 	
MGI:2684908	Rfpl4b	ret finger protein-like 4B	10		innate immune response			IBA	PTN000647642 	J:265628 	
MGI:1914128	Riok3	RIO kinase 3	18		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1914128	Riok3	RIO kinase 3	18		positive regulation of innate immune response			ISO	O14730 	J:164563 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		innate immune response			IBA	PTN000584806 	J:265628 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		innate immune response			IMP		J:175412 	
