MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:2653833	Nlrp3	NLR family, pyrin domain containing 3	11		positive regulation of T-helper 17 cell differentiation			IMP		J:224866 	
MGI:2653833	Nlrp3	NLR family, pyrin domain containing 3	11		positive regulation of T-helper 2 cell cytokine production			IMP		J:224866 	
MGI:2444084	Nlrp10	NLR family, pyrin domain containing 10	7		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:2444084	Nlrp10	NLR family, pyrin domain containing 10	7		positive regulation of T-helper 1 type immune response			IMP		J:190699 	
MGI:2444084	Nlrp10	NLR family, pyrin domain containing 10	7		positive regulation of T-helper 17 type immune response			IMP		J:190699 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		immunoglobulin production involved in immunoglobulin-mediated immune response			IMP	MGI:3529594 	J:96035 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		negative regulation of T cell mediated immunity	regulates a function/process that has the participant colon		IMP	MGI:2680581 	J:113450 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of humoral immune response mediated by circulating immunoglobulin			IMP	MGI:3529594 	J:96035 	
MGI:97376	Nras	neuroblastoma ras oncogene	3		T-helper 1 type immune response			IMP	MGI:2385944 	J:173261 	
MGI:1276574	Nsd2	nuclear receptor binding SET domain protein 2	5		positive regulation of isotype switching to IgA isotypes			IMP		J:191725 	
MGI:1925542	Orai1	ORAI calcium release-activated calcium modulator 1	5		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:2147616	Otub1	OTU domain, ubiquitin aldehyde binding 1	19		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1859615	Otud5	OTU domain containing 5	X		regulation of T-helper 17 type immune response			IMP	MGI:2386448 MGI:5752247 	J:219495 	
MGI:1859615	Otud5	OTU domain containing 5	X		T-helper 17 cell lineage commitment			IMP	MGI:2386448 MGI:5752247 	J:219495 	
MGI:2654703	Otud7b	OTU domain containing 7B	3		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		positive regulation of T cell mediated cytotoxicity	regulates a function/process that happens in DN3 thymocyte		IMP	MGI:3042190 	J:89513 	
MGI:2443160	Pag1	phosphoprotein associated with glycosphingolipid microdomains 1	3		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1914528	Pagr1a	PAXIP1 associated glutamate rich protein 1A	7		positive regulation of isotype switching to IgG isotypes			IMP		J:229465 	
MGI:1891258	Parp3	poly (ADP-ribose) polymerase family, member 3	9		negative regulation of isotype switching			IMP		J:274078 	
MGI:1890430	Paxip1	PAX interacting (with transcription-activation domain) protein 1	5		positive regulation of isotype switching			IMP		J:163258 	
MGI:1890430	Paxip1	PAX interacting (with transcription-activation domain) protein 1	5		positive regulation of isotype switching to IgG isotypes			IMP		J:229465 	
MGI:104879	Pdcd1	programmed cell death 1	1		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1930125	Pdcd1lg2	programmed cell death 1 ligand 2	19		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:97572	Phb	prohibitin	11		T-helper 17 type immune response			ISO	P35232 	J:164563 	
MGI:1098211	Pik3cd	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta	4		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:894311	Pirb	paired Ig-like receptor B	7		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:894311	Pirb	paired Ig-like receptor B	7		B cell mediated immunity			IMP	MGI:2180757 	J:76770 	
MGI:108022	Pkn1	protein kinase N1	8		regulation of germinal center formation			IMP	MGI:5475202 	J:193187 	
MGI:1195256	Pla2g4a	phospholipase A2, group IVA (cytosolic, calcium-dependent)	1		positive regulation of T-helper 1 type immune response			IMP		J:107430 	
MGI:104288	Pms2	PMS1 homolog2, mismatch repair system component	5		positive regulation of isotype switching to IgA isotypes	happens in spleen,happens in B cell		IGI	Q9JK91 	J:56764 	
MGI:104288	Pms2	PMS1 homolog2, mismatch repair system component	5		positive regulation of isotype switching to IgA isotypes	happens in spleen,happens in B cell		IMP		J:56764 	
MGI:104288	Pms2	PMS1 homolog2, mismatch repair system component	5		positive regulation of isotype switching to IgG isotypes	happens in spleen,happens in B cell		IGI	Q9JK91 	J:56764 	
MGI:104288	Pms2	PMS1 homolog2, mismatch repair system component	5		positive regulation of isotype switching to IgG isotypes	happens in spleen,happens in B cell		IMP		J:56764 	
MGI:97365	Pnp	purine-nucleoside phosphorylase	14		positive regulation of T cell mediated cytotoxicity			IMP	MGI:2386195 	J:62870 	
MGI:101897	Pou2f2	POU domain, class 2, transcription factor 2	7		immunoglobulin production involved in immunoglobulin-mediated immune response	happens in spleen,happens in mature B cell		IMP	MGI:3028896 	J:4555 	
MGI:107163	Ppp3cb	protein phosphatase 3, catalytic subunit, beta isoform	14		negative regulation of T cell mediated cytotoxicity	regulates a function/process that happens in T cell		IMP	MGI:2181294 	J:130898 	
MGI:99655	Prdm1	PR domain containing 1, with ZNF domain	10		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:97551	Prf1	perforin 1 (pore forming protein)	10		T cell mediated cytotoxicity			IDA		J:96611 	
MGI:97596	Prkcb	protein kinase C, beta	7		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:97598	Prkcd	protein kinase C, delta	14		immunoglobulin mediated immune response			IMP	MGI:2179710 	J:76135 	
MGI:97601	Prkcq	protein kinase C, theta	2		positive regulation of T-helper 17 type immune response			IMP		J:129421 	
MGI:97602	Prkcz	protein kinase C, zeta	4		positive regulation of T-helper 2 cell cytokine production			IMP		J:99860 	
MGI:2141917	Prkd2	protein kinase D2	7		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:3487246	Prr7	proline rich 7 (synaptic)	13		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:104908	Ptk2b	PTK2 protein tyrosine kinase 2 beta	14		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:96055	Ptpn6	protein tyrosine phosphatase, non-receptor type 6	6		negative regulation of humoral immune response mediated by circulating immunoglobulin			IMP	MGI:1856074 	J:42368 	
MGI:97810	Ptprc	protein tyrosine phosphatase, receptor type, C	1		negative regulation of T cell mediated cytotoxicity			IMP		J:111646 	
MGI:97810	Ptprc	protein tyrosine phosphatase, receptor type, C	1		positive regulation of humoral immune response mediated by circulating immunoglobulin			IMP	MGI:2181288 	J:30239 	
MGI:97810	Ptprc	protein tyrosine phosphatase, receptor type, C	1		positive regulation of isotype switching to IgG isotypes			IMP	MGI:2181288 	J:37640 	
MGI:97810	Ptprc	protein tyrosine phosphatase, receptor type, C	1		positive regulation of T cell mediated cytotoxicity			IMP		J:7453 	
MGI:97810	Ptprc	protein tyrosine phosphatase, receptor type, C	1		positive regulation of T cell mediated immunity			IMP	MGI:2181288 	J:30239 	
MGI:97810	Ptprc	protein tyrosine phosphatase, receptor type, C	1		positive regulation of T cell mediated immunity			IMP		J:7453 	
MGI:97810	Ptprc	protein tyrosine phosphatase, receptor type, C	1		regulation of humoral immune response mediated by circulating immunoglobulin			IMP	MGI:2181288 	J:37640 	
MGI:1931465	Pycard	PYD and CARD domain containing	7		positive regulation of adaptive immune response			ISO	Q9ULZ3 	J:164563 	
MGI:1861441	Rab27a	RAB27A, member RAS oncogene family	9		cytotoxic T cell degranulation			IMP	MGI:1856656 	J:111253 	
MGI:2675273	Raet1e	retinoic acid early transcript 1E	10		T cell mediated cytotoxicity			IDA		J:88981 	
MGI:97848	Rag1	recombination activating 1	2		adaptive immune response			IBA	PTN002610391 	J:265628 	
MGI:97848	Rag1	recombination activating 1	2		adaptive immune response			IMP	MGI:1857241 	J:186687 	
MGI:2685397	Rc3h1	RING CCCH (C3H) domains 1	1		negative regulation of germinal center formation			IMP		J:175161 	
MGI:2685397	Rc3h1	RING CCCH (C3H) domains 1	1		negative regulation of T-helper 17 cell differentiation			IMP		J:259145 	
MGI:2685397	Rc3h1	RING CCCH (C3H) domains 1	1		regulation of germinal center formation			IMP		J:98938 J:146622 	
MGI:2442789	Rc3h2	ring finger and CCCH-type zinc finger domains 2	2		negative regulation of T-helper 17 cell differentiation			IMP		J:259145 	
MGI:103289	Relb	avian reticuloendotheliosis viral (v-rel) oncogene related B	7		T-helper 1 cell differentiation	results in the differentiation of T-helper 1 cell		IMP	MGI:2179545 	J:107516 	
MGI:103289	Relb	avian reticuloendotheliosis viral (v-rel) oncogene related B	7		T-helper 1 type immune response			IMP	MGI:2179544 	J:23081 	
MGI:1923688	Rftn1	raftlin lipid raft linker 1	17		T cell antigen processing and presentation			IMP		J:150299 	
MGI:1098622	Rif1	replication timing regulatory factor 1	2		positive regulation of isotype switching			IMP		J:193246 J:195061 J:197099 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		adaptive immune response			IBA	PTN000584806 	J:265628 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		adaptive immune response			IMP		J:175412 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		positive regulation of T-helper 1 cell differentiation			IMP	MGI:2446070 	J:75401 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		positive regulation of T-helper 1 type immune response			IMP	MGI:2446070 	J:75401 	
MGI:2154952	Ripk3	receptor-interacting serine-threonine kinase 3	14		regulation of adaptive immune response			IGI	Q61160 	J:176448 	
MGI:2154952	Ripk3	receptor-interacting serine-threonine kinase 3	14		regulation of T cell mediated cytotoxicity			IGI	Q61160 	J:176448 	
MGI:1929069	Rnf8	ring finger protein 8	17		isotype switching			IMP		J:156522 	
MGI:1922484	Rnf19b	ring finger protein 19B	4		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1914914	Rnf125	ring finger protein 125	18		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1917488	Rnf168	ring finger protein 168	16		isotype switching			IMP		J:156522 	
MGI:104661	Rora	RAR-related orphan receptor alpha	9		T-helper 17 cell differentiation			IMP		J:131020 	
MGI:104856	Rorc	RAR-related orphan receptor gamma	3		T-helper 17 cell differentiation			IDA		J:141227 	
MGI:104856	Rorc	RAR-related orphan receptor gamma	3		T-helper 17 cell differentiation			IMP		J:115922 J:131020 	
MGI:1929628	Rsad2	radical S-adenosyl methionine domain containing 2	12		positive regulation of T-helper 2 cell cytokine production			IMP		J:148305 	
MGI:1914992	Samsn1	SAM domain, SH3 domain and nuclear localization signals, 1	16		negative regulation of adaptive immune response			IMP		J:158032 	
MGI:1921381	Sash3	SAM and SH3 domain containing 3	X		positive regulation of adaptive immune response			IBA	PTN000266475 	J:265628 	
MGI:1921381	Sash3	SAM and SH3 domain containing 3	X		positive regulation of adaptive immune response			IMP	MGI:3716944 	J:102171 	
MGI:1921381	Sash3	SAM and SH3 domain containing 3	X		positive regulation of T cell cytokine production	regulates a function/process that happens in T cell		IMP	MGI:3716944 	J:102171 	
MGI:107560	Sema4a	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A	3		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:107560	Sema4a	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A	3		T-helper 1 cell differentiation			IMP		J:97027 	
MGI:105046	Serpina3g	serine (or cysteine) peptidase inhibitor, clade A, member 3G	12		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:106603	Serpinb9	serine (or cysteine) peptidase inhibitor, clade B, member 9	13		T cell mediated cytotoxicity			IMP	MGI:3687210 	J:113349 	
MGI:894668	Serpinb9b	serine (or cysteine) peptidase inhibitor, clade B, member 9b	13		T cell mediated cytotoxicity			IDA		J:96611 	
MGI:894696	Serping1	serine (or cysteine) peptidase inhibitor, clade G, member 1	2		complement activation, classical pathway			IEA	KW-0180 	J:60000 	
MGI:1328352	Sh2d1a	SH2 domain containing 1A	X		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1349420	Sh2d1b1	SH2 domain containing 1B1	1		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:3622649	Sh2d1b2	SH2 domain containing 1B2	1		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1920997	Shld1	shieldin complex subunit 1	2		positive regulation of isotype switching			IBA	PTN002198750 	J:265628 	
MGI:1920997	Shld1	shieldin complex subunit 1	2		positive regulation of isotype switching			ISO	Q8IYI0 	J:164563 	
MGI:1922948	Shld2	shieldin complex subunit 2	14		positive regulation of isotype switching			ISO	Q86V20 	J:164563 	
MGI:6194609	Shld3	shieldin complex subunit 3	13		positive regulation of isotype switching			IBA	PTN002447668 	J:265628 	
MGI:2443630	Siglecg	sialic acid binding Ig-like lectin G	7		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:2135607	Sirt1	sirtuin 1	10		positive regulation of adaptive immune response			ISO	Q96EB6 	J:164563 	
MGI:1889342	Sit1	suppression inducing transmembrane adaptor 1	4		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1925723	Skap1	src family associated phosphoprotein 1	11		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1925723	Skap1	src family associated phosphoprotein 1	11		positive regulation of adaptive immune response			ISO	Q86WV1 	J:164563 	
MGI:1925049	Sla2	Src-like-adaptor 2	2		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1351314	Slamf1	signaling lymphocytic activation molecule family member 1	1		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1351314	Slamf1	signaling lymphocytic activation molecule family member 1	1		negative regulation of T cell cytokine production			IDA		J:227397 	
MGI:1351314	Slamf1	signaling lymphocytic activation molecule family member 1	1		T-helper 1 cell cytokine production			IDA		J:227465 	
MGI:1353620	Slamf6	SLAM family member 6	1		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1353620	Slamf6	SLAM family member 6	1		T-helper 17 cell lineage commitment			ISO	Q96DU3 	J:164563 	
MGI:1922595	Slamf7	SLAM family member 7	1		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1345275	Slc11a1	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1	1		positive regulation of T-helper 1 type immune response			IMP		J:146983 	
MGI:1345275	Slc11a1	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1	1		T cell cytokine production			IMP	MGI:1857755 	J:146917 	
MGI:2140796	Slc15a4	solute carrier family 15, member 4	5		regulation of isotype switching to IgG isotypes			IMP		J:223449 	
MGI:2143107	Slc22a13	solute carrier family 22 (organic cation transporter), member 13	9		positive regulation of T cell mediated cytotoxicity directed against tumor cell target			ISO	Q9Y226 	J:164563 	
MGI:1100518	Smad7	SMAD family member 7	18		negative regulation of T cell cytokine production	happens in CD4-positive helper T cell,uses UniProtKB:Q62386		IMP		J:220376 	
MGI:1100518	Smad7	SMAD family member 7	18		negative regulation of T-helper 17 cell differentiation	happens in CD4-positive helper T cell		IMP		J:220376 	
MGI:1100518	Smad7	SMAD family member 7	18		negative regulation of T-helper 17 type immune response			IMP		J:220376 	
MGI:2385459	Socs5	suppressor of cytokine signaling 5	17		positive regulation of T-helper 1 cell differentiation			IDA		J:113957 	
MGI:98384	Spn	sialophorin	7		negative regulation of type IV hypersensitivity			IMP	MGI:1857246 	J:88252 	
MGI:98384	Spn	sialophorin	7		T-helper 1 cell lineage commitment			ISO	P16150 	J:164563 	
MGI:2139090	Stard7	START domain containing 7	2		T-helper 2 cell cytokine production	happens in lung		IMP	MGI:4433666 	J:242746 	
MGI:2139090	Stard7	START domain containing 7	2		T-helper 2 cell cytokine production	happens in skin		IMP	MGI:4433666 	J:242746 	
MGI:103038	Stat3	signal transducer and activator of transcription 3	11		T-helper 17 cell lineage commitment			IMP		J:239159 	
MGI:103038	Stat3	signal transducer and activator of transcription 3	11		T-helper 17 type immune response			ISO	P40763 	J:164563 	
MGI:103034	Stat6	signal transducer and activator of transcription 6	10		positive regulation of isotype switching to IgE isotypes	regulates a function/process that happens in B cell		IGI	MGI:107187 	J:57856 	
MGI:103034	Stat6	signal transducer and activator of transcription 6	10		T-helper 1 cell lineage commitment			IGI	MGI:96556 	J:165738 	
MGI:1858210	Stx7	syntaxin 7	10		positive regulation of T cell mediated cytotoxicity			ISO	O15400 	J:164563 	
MGI:1921982	Stx11	syntaxin 11	10		cytotoxic T cell degranulation	happens in cytotoxic T cell		IMP	MGI:5461477 	J:191103 J:194197 	
MGI:1921982	Stx11	syntaxin 11	10		T cell mediated cytotoxicity	has the participant cytotoxic T cell		IMP	MGI:5461477 	J:191103 	
MGI:107726	Supt6	SPT6, histone chaperone and transcription elongation factor	11		regulation of isotype switching			IMP		J:172192 	
MGI:2138351	Susd4	sushi domain containing 4	1		negative regulation of complement activation, classical pathway			IBA	PTN002931318 	J:265628 	
MGI:2138351	Susd4	sushi domain containing 4	1		negative regulation of complement activation, classical pathway			ISO	Q5VX71 	J:164563 	
MGI:1298390	Swap70	SWA-70 protein	7		isotype switching			IDA		J:48490 	
MGI:99515	Syk	spleen tyrosine kinase	13		adaptive immune response			IBA	PTN002815343 	J:265628 	
MGI:98483	Tap1	transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)	17		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:98484	Tap2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	17		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:98484	Tap2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	17		positive regulation of T cell mediated cytotoxicity	regulates a function/process that happens in T cell		IDA		J:1767 	
MGI:98484	Tap2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	17		positive regulation of T cell mediated cytotoxicity	regulates a function/process that happens in T cell		IMP		J:104295 	
MGI:98484	Tap2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	17		positive regulation of T cell mediated cytotoxicity			ISO	P36372 	J:73065 	
MGI:2442280	Tarm1	T cell-interacting, activating receptor on myeloid cells 1	7		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1888984	Tbx21	T-box 21	11		negative regulation of T-helper 17 cell differentiation			IDA		J:167439 	
MGI:1888984	Tbx21	T-box 21	11		negative regulation of T-helper 17 cell lineage commitment			IMP		J:167439 	
MGI:1888984	Tbx21	T-box 21	11		negative regulation of T-helper 2 cell cytokine production			IMP		J:204781 	
MGI:1888984	Tbx21	T-box 21	11		positive regulation of isotype switching to IgG isotypes			IMP	MGI:2180194 	J:84929 	
MGI:1350931	Tcirg1	T cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3	19		immunoglobulin mediated immune response			IMP		J:108136 	
MGI:98662	Tec	tec protein tyrosine kinase	5		adaptive immune response			IBA	PTN000700360 	J:265628 	
MGI:98511	Tfe3	transcription factor E3	X		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:103270	Tfeb	transcription factor EB	17		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:98822	Tfrc	transferrin receptor	16		positive regulation of isotype switching			ISO	P02786 	J:164563 	
MGI:98725	Tgfb1	transforming growth factor, beta 1	7		adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains			IDA		J:150655 	
MGI:98725	Tgfb1	transforming growth factor, beta 1	7		positive regulation of isotype switching to IgA isotypes			ISO	P01137 	J:88910 	
MGI:98725	Tgfb1	transforming growth factor, beta 1	7		T-helper 17 cell lineage commitment			TAS		J:136164 	
MGI:2443552	Themis	thymocyte selection associated	10		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1919668	Thoc1	THO complex 1	18		negative regulation of isotype switching to IgA isotypes			IMP		J:202582 	
MGI:1923457	Tmem98	transmembrane protein 98	11		T-helper 1 cell differentiation			IDA		J:273519 	
MGI:104798	Tnf	tumor necrosis factor	17		positive regulation of humoral immune response mediated by circulating immunoglobulin			IGI	MGI:104797 	J:115034 	
MGI:1196377	Tnfaip3	tumor necrosis factor, alpha-induced protein 3	10		regulation of germinal center formation			IMP		J:170265 	
MGI:1314883	Tnfrsf1b	tumor necrosis factor receptor superfamily, member 1b	4		regulation of T cell cytokine production			IBA	PTN002933906 	J:265628 	
MGI:1314883	Tnfrsf1b	tumor necrosis factor receptor superfamily, member 1b	4		regulation of T cell cytokine production	happens in microglial cell,happens in macrophage,regulates a function/process that happens in spleen		IMP		J:240627 	
MGI:1314891	Tnfrsf11a	tumor necrosis factor receptor superfamily, member 11a, NFKB activator	1		adaptive immune response			ISO	Q9Y6Q6 	J:164563 	
MGI:1889411	Tnfrsf13b	tumor necrosis factor receptor superfamily, member 13b	11		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1919299	Tnfrsf13c	tumor necrosis factor receptor superfamily, member 13c	15		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1919299	Tnfrsf13c	tumor necrosis factor receptor superfamily, member 13c	15		positive regulation of germinal center formation	regulates the formation of spleen germinal center		IMP	MGI:2389403 	J:88708 	
MGI:2675303	Tnfrsf14	tumor necrosis factor receptor superfamily, member 14 (herpesvirus entry mediator)	4		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:2675303	Tnfrsf14	tumor necrosis factor receptor superfamily, member 14 (herpesvirus entry mediator)	4		negative regulation of adaptive immune memory response			ISO	Q92956 	J:164563 	
MGI:1343050	Tnfrsf17	tumor necrosis factor receptor superfamily, member 17	16		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:2151075	Tnfrsf21	tumor necrosis factor receptor superfamily, member 21	17		adaptive immune response			IBA	PTN002930692 	J:265628 	
MGI:2151075	Tnfrsf21	tumor necrosis factor receptor superfamily, member 21	17		adaptive immune response			IMP		J:70594 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		negative regulation of T-helper 1 cell differentiation			IDA		J:169814 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		positive regulation of immunoglobulin mediated immune response			IMP		J:127284 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		positive regulation of interleukin-4-dependent isotype switching to IgE isotypes			IMP		J:127284 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		positive regulation of T cell cytokine production			IDA		J:169814 J:169884 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		regulation of adaptive immune response			IDA		J:164885 	
MGI:1916833	Tnfsf13	tumor necrosis factor (ligand) superfamily, member 13	11		immunoglobulin mediated immune response			IMP	MGI:3038886 	J:88910 	
MGI:1916833	Tnfsf13	tumor necrosis factor (ligand) superfamily, member 13	11		immunoglobulin production in mucosal tissue	happens in small intestine lamina propria		IMP	MGI:3038886 	J:88910 	
MGI:1916833	Tnfsf13	tumor necrosis factor (ligand) superfamily, member 13	11		positive regulation of germinal center formation	regulates the formation of spleen germinal center		IMP	MGI:3038886 	J:88910 	
MGI:1916833	Tnfsf13	tumor necrosis factor (ligand) superfamily, member 13	11		positive regulation of isotype switching to IgA isotypes			IBA	PTN001432209 	J:265628 	
MGI:1916833	Tnfsf13	tumor necrosis factor (ligand) superfamily, member 13	11		positive regulation of isotype switching to IgA isotypes			IMP	MGI:3038886 	J:88910 	
MGI:1916833	Tnfsf13	tumor necrosis factor (ligand) superfamily, member 13	11		positive regulation of isotype switching to IgA isotypes			ISO	O75888 	J:88910 	
MGI:1344376	Tnfsf13b	tumor necrosis factor (ligand) superfamily, member 13b	8		positive regulation of germinal center formation	regulates the formation of spleen germinal center		IMP	MGI:2387426 	J:88708 	
MGI:2673064	Tnfsf18	tumor necrosis factor (ligand) superfamily, member 18	1		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:2673064	Tnfsf18	tumor necrosis factor (ligand) superfamily, member 18	1		negative regulation of T-helper 17 cell lineage commitment	happens in mesenteric lymph node,happens at the same time as inflammatory response		IMP		J:206613 	
MGI:3845075	Tnfsfm13	tumor necrosis factor (ligand) superfamily, membrane-bound member 13	11		positive regulation of isotype switching to IgA isotypes			IBA	PTN001432209 	J:265628 	
MGI:101835	Traf2	TNF receptor-associated factor 2	2		positive regulation of T cell cytokine production			ISO	Q12933 	J:164563 	
MGI:2143599	Traf3ip2	TRAF3 interacting protein 2	10		B cell mediated immunity	has the participant Cd40		IGI	MGI:2143599 	J:138560 	
MGI:2143599	Traf3ip2	TRAF3 interacting protein 2	10		B cell mediated immunity	has the participant Cd40		IGI	MGI:88336 	J:138560 	
MGI:108072	Traf6	TNF receptor-associated factor 6	2		positive regulation of T cell cytokine production			ISO	Q9Y4K3 	J:164563 	
MGI:108072	Traf6	TNF receptor-associated factor 6	2		T-helper 1 type immune response			IMP	MGI:2678775 	J:85808 	
MGI:1924897	Trat1	T cell receptor associated transmembrane adaptor 1	16		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:4439726	Trbc1	T cell receptor beta, constant region 1	6		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4835227	Trbc2	T cell receptor beta, constant 2	6		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:98612	Trdc	T cell receptor delta, constant region	14		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4887419	Trdv4	T cell receptor delta variable 4	14		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:1923239	Treml4	triggering receptor expressed on myeloid cells-like 4	17		T cell antigen processing and presentation			IMP		J:180744 	
MGI:1328317	Trex1	three prime repair exonuclease 1	9		adaptive immune response			IMP	MGI:5751220 	J:220965 	
MGI:1328317	Trex1	three prime repair exonuclease 1	9		immune complex formation			IMP	MGI:5751220 	J:220965 	
MGI:1328317	Trex1	three prime repair exonuclease 1	9		immunoglobulin production involved in immunoglobulin-mediated immune response			IMP	MGI:5751220 	J:220965 	
MGI:1328317	Trex1	three prime repair exonuclease 1	9		T cell antigen processing and presentation			IMP	MGI:3052754 	J:207137 	
MGI:98631	Trgv1	T cell receptor gamma, variable 1	13		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:97904	Trim27	tripartite motif-containing 27	13		negative regulation of adaptive immune response			ISO	P14373 	J:164563 	
MGI:1351320	Trp53bp1	transformation related protein 53 binding protein 1	2		positive regulation of isotype switching			IMP		J:89802 J:91130 	
MGI:1351320	Trp53bp1	transformation related protein 53 binding protein 1	2		positive regulation of isotype switching			ISO	Q12888 	J:164563 	
MGI:1915917	Trpm4	transient receptor potential cation channel, subfamily M, member 4	7		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1915917	Trpm4	transient receptor potential cation channel, subfamily M, member 4	7		regulation of T cell cytokine production			ISO	Q8TD43 	J:164563 	
MGI:1929183	Tsc1	TSC complex subunit 1	2		adaptive immune response			IMP	MGI:2656240 	J:216437 	
MGI:102960	Txk	TXK tyrosine kinase	5		adaptive immune response			IBA	PTN000700360 	J:265628 	
MGI:102960	Txk	TXK tyrosine kinase	5		adaptive immune response			IMP		J:54449 	
MGI:1917700	Unc13d	unc-13 homolog D	11		germinal center formation	has the participant lymph node		IMP	MGI:3628822 	J:119974 	
MGI:1859307	Unc93b1	unc-93 homolog B1, TLR signaling regulator	19		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:109352	Ung	uracil DNA glycosylase	5		isotype switching			IGI	MGI:1343961 	J:125031 	
MGI:103178	Vegfa	vascular endothelial growth factor A	17		T-helper 1 type immune response			ISO	RGD:619991 	J:155856 	
MGI:1921298	Vsir	V-set immunoregulatory receptor	10		negative regulation of T cell cytokine production			IDA		J:176836 	
MGI:3039619	Vtcn1	V-set domain containing T cell activation inhibitor 1	3		adaptive immune response			IEA	KW-1064 	J:60000 	
